sector_id,sector_nombre,variable_id,actividad_producto_nombre,indicador,unidad_de_medida,fuente,frecuencia_nombre,cobertura_nombre,alcance_tipo,alcance_id,alcance_nombre,indice_tiempo,valor
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/9/2019,17670.796
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/10/2019,21642.633
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/11/2019,23139.83
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/12/2019,33524.052
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/1/2020,35110.521
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/2/2020,38828.699
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/3/2020,44965.543
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/4/2020,45182.703
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/5/2020,47872.022
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/6/2020,46936.876
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/7/2020,25527.521
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/8/2020,49011.818
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/9/2020,50344.994
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/10/2020,49384.031
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/11/2020,46747.841
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/12/2020,48269.288
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/1/2021,43077.938
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/2/2021,27706.66
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/3/2021,36329.327
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/4/2021,46891.918
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/5/2021,48870.087
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/6/2021,42099.11
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/7/2021,46098.484
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/8/2021,50784.536
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/9/2021,47989.811
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/10/2021,46697.152
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/11/2021,46235.872
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/12/2021,47822.495
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/1/2022,46649.86
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/2/2022,37050.927
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/3/2022,44919.393
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/4/2022,47366.56
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/5/2022,35414.43
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/6/2022,37676.995
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/7/2022,52238.763
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/8/2022,42816.369
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/9/2022,43610.981
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/10/2022,51461.65
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/11/2022,51436.856
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/12/2022,44038.613
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/1/2023,37652.44
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/2/2023,38849.686
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/3/2023,41285.393
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/4/2023,38079.308
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/5/2023,40743.07
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/6/2023,45234.877
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/7/2023,46986.741
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/8/2023,43433.536
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/9/2023,50542.547
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/10/2023,49235.389
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/11/2023,48813.489
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/12/2023,44153.046
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/1/2024,48307.085
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/2/2024,41449.585
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/3/2024,40022.219
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/4/2024,43786.042
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/5/2024,33764.038
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/6/2024,44530.294
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/7/2024,46244.547
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,14,CORDOBA,1/8/2024,49493.635
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/1/2011,0
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/2/2011,0
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/3/2011,0
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/4/2011,0
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/5/2011,0
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/6/2011,0
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/7/2011,0
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/8/2011,6.421
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/9/2011,887.361
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/10/2011,1298.579
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/11/2011,2183.943
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/12/2011,4582.69
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/1/2012,17998.707
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/2/2012,21242.069
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/3/2012,22317.901
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/4/2012,22917.029
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/5/2012,27179.604
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/6/2012,32744.352
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/7/2012,35618.169
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/8/2012,24657.736
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/9/2012,25488.261
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/10/2012,20095.948
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/11/2012,27330.867
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/12/2012,32646.855
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/1/2013,25352.912
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/2/2013,23077.952
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/3/2013,26869.868
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/4/2013,18768.319
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/5/2013,27129.297
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/6/2013,32482.623
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/7/2013,30964.411
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/8/2013,44896.935
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/9/2013,32849.316
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/10/2013,41172.658
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/11/2013,38518.682
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/12/2013,46812.22
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/1/2014,47339.227
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/2/2014,40355.212
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/3/2014,45154.354
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/4/2014,39152.303
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/5/2014,38982.446
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/6/2014,39262.592
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/7/2014,41079.954
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/8/2014,49326.412
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/9/2014,47328.837
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/10/2014,40018.358
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/11/2014,46655.734
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/12/2014,44917.051
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/1/2015,44352.467
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/2/2015,36127.341
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/3/2015,34216.51
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/4/2015,38525.286
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/5/2015,43266.652
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/6/2015,50840.643
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/7/2015,47855.826
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/8/2015,44325.304
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/9/2015,38903.557
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/10/2015,40585.329
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/11/2015,35841.422
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/12/2015,45951.18
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/1/2016,40284.175
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/2/2016,36408.918
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/3/2016,42379.579
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/4/2016,42918.034
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/5/2016,25864.042
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/6/2016,36941.989
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/7/2016,34729.359
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/8/2016,38704.819
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/9/2016,36881.848
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/10/2016,34331.164
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/11/2016,37444.127
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/12/2016,46850.395
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/1/2017,48582.774
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/2/2017,35016.238
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/3/2017,36305.257
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/4/2017,39641.552
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/5/2017,35435.347
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/6/2017,48721.514
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/7/2017,46680.521
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/8/2017,48782.954
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/9/2017,39405.881
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/10/2017,48130.107
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/11/2017,49415.305
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/12/2017,59864.434
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/1/2018,50182.416
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/2/2018,40190.61
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/3/2018,44148.681
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/4/2018,51710.017
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/5/2018,43320.558
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/6/2018,52532.602
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/7/2018,53907.397
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/8/2018,72375.477
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/9/2018,72483.485
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/10/2018,90626.94
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/11/2018,124996.059
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/12/2018,136652.582
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/1/2019,159845.168
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/2/2019,140038.443
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/3/2019,152447.554
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/4/2019,149421.807
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/5/2019,145174.868
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/6/2019,169485.435
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/7/2019,170813.427
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/8/2019,198290.582
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/9/2019,261002.218
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/10/2019,252361.084
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/11/2019,257215.77
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/12/2019,259087.244
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/1/2020,300406.092
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/2/2020,261314.793
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/3/2020,261069.658
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/4/2020,261073.807
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/5/2020,273774.824
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/6/2020,285842.199
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/7/2020,281767.401
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/8/2020,361206.817
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/9/2020,297494.342
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/10/2020,304155.939
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/11/2020,282492.364
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/12/2020,324213.73
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/1/2021,365963.52
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/2/2021,330647.318
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/3/2021,372473.554
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/4/2021,335007.541
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/5/2021,393526.568
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/6/2021,449921.015
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/7/2021,498045.735
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/8/2021,456203.569
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/9/2021,411188.486
25,Energías alternativas,441,Energía eólica,Generación,MWh,CAMMESA,Mensual,Nacional,PROVINCIA,26,CHUBUT,1/10/2021,510780.249
